season,week,contestant_id,celebrity_name,J_total,p_hat,z_score,kappa,merit_score,pop_score,w_j,w_f,amei_score,amei_rank,bottom2_flag,eliminated
4,1,37,Leeza Gibbons,15.0,0.0572284113074134,-1.3489999993255,0.363750000843125,0.015124750538560867,0.023172800133771255,0.6479921447227146,0.3520078552772854,0.017957727215736102,10,1,0
4,2,27,John Ratzenberger,21.0,0.0443180510904241,0.0,1.0,0.009249752439989767,0.04657413179001736,0.6439827390386449,0.3560172609613551,0.022537875743269157,6,0,0
4,2,28,Ian Ziering,22.0,0.055095681102562,0.6744999993255,1.0,0.01815773766051814,0.057900414156206885,0.6439827390386449,0.3560172609613551,0.03230681648978648,5,0,0
4,2,29,Clyde Drexler,18.0,0.0509901461985927,-2.0234999979765,0.05,0.0012227431153353048,0.0026792940242341143,0.6439827390386449,0.3560172609613551,0.0017413003803722314,11,1,0
4,2,30,Laila Ali,27.0,0.338756930257074,4.046999995953,1.0,0.529321916125985,0.3560018892162819,0.6439827390386449,0.3560172609613551,0.4676169948758442,1,0,0
4,2,31,Apolo Anton Ohno,26.0,0.1041129022027845,3.3724999966275,1.0,0.26964243986586367,0.10941293466041879,0.6439827390386449,0.3560172609613551,0.212597970297428,2,0,0
4,2,32,Shandi Finnessey,20.0,0.0458410433821073,-0.6744999993255,1.0,0.00471192622124574,0.04817465442047573,0.6439827390386449,0.3560172609613551,0.02018540766864345,10,1,0
4,2,33,Paulina Porizkova,21.0,0.0387452482394091,0.0,1.0,0.009249752439989767,0.04071763656884013,0.6439827390386449,0.3560172609613551,0.02045286235579237,9,0,1
4,2,34,Heather Mills,24.0,0.0513853467159559,2.0234999979765,1.0,0.06997211362554649,0.05400119931135184,0.6439827390386449,0.3560172609613551,0.06428619245635842,4,0,0
4,2,35,Billy Ray Cyrus,21.0,0.0436581931351064,0.0,1.0,0.009249752439989767,0.04588068271864566,0.6439827390386449,0.3560172609613551,0.022290995904263207,8,0,0
4,2,36,Joey Fatone,24.0,0.1834168053839737,2.0234999979765,1.0,0.06997211362554649,0.19275392884555226,0.6439827390386449,0.3560172609613551,0.11368455917603618,3,0,0
4,2,37,Leeza Gibbons,21.0,0.0436796522920098,0.0,1.0,0.009249752439989767,0.04590323428797533,0.6439827390386449,0.3560172609613551,0.022299024652206338,7,0,0
4,3,27,John Ratzenberger,20.0,0.0446815774450493,-0.67449999966275,1.0,0.042323639502413885,0.04730774174262213,0.6324389291376896,0.3675610708623104,0.04415560145911207,9,1,0
4,3,28,Ian Ziering,24.0,0.0725235870803225,0.67449999966275,1.0,0.16309710877398922,0.07678616835011963,0.6324389291376896,0.3675610708623104,0.13137256708465864,2,0,0
4,3,29,Clyde Drexler,16.0,0.0584340610923455,-2.0234999989882496,0.05,0.010982968822657424,0.003093426451347878,0.6324389291376896,0.3675610708623104,0.008083080180045315,10,1,0
4,3,30,Laila Ali,21.0,0.2201971728871665,-0.337249999831375,1.0,0.05929919810720296,0.233139284310469,0.6324389291376896,0.3675610708623104,0.12319604635087178,5,0,0
4,3,31,Apolo Anton Ohno,23.0,0.0965949501956311,0.337249999831375,1.0,0.11640736225736294,0.10227232830166523,0.6324389291376896,0.3675610708623104,0.11121187403993157,6,0,0
4,3,32,Shandi Finnessey,21.0,0.0354982812758318,-0.337249999831375,1.0,0.05929919810720296,0.03758469639907667,0.6324389291376896,0.3675610708623104,0.05131779260612259,8,0,1
4,3,34,Heather Mills,24.0,0.065808835194836,0.67449999966275,1.0,0.16309710877398922,0.0696767562337939,0.6324389291376896,0.3675610708623104,0.12875942395398046,3,0,0
4,3,35,Billy Ray Cyrus,21.0,0.0457076946052272,-0.337249999831375,1.0,0.05929919810720296,0.04839416904414408,0.6324389291376896,0.3675610708623104,0.055290933947000416,7,0,0
4,3,36,Joey Fatone,24.0,0.3014671994650492,0.67449999966275,1.0,0.16309710877398922,0.31918596503678925,0.6324389291376896,0.3675610708623104,0.22046929593161724,1,0,0
4,3,37,Leeza Gibbons,24.0,0.0590866407585407,0.67449999966275,1.0,0.16309710877398922,0.06255946412997214,0.6324389291376896,0.3675610708623104,0.12614338444665987,4,0,0
4,4,27,John Ratzenberger,16.0,0.0415213221910714,-0.6744999998651,1.0,0.047139029178235606,0.041521322191071415,0.6023392685357255,0.3976607314642745,0.04490508770856792,7,1,0
4,4,28,Ian Ziering,24.0,0.0569189831977896,0.40469999991905997,1.0,0.13869833218721686,0.05691898319778962,0.6023392685357255,0.3976607314642745,0.10617789644940905,3,0,0
4,4,29,Clyde Drexler,15.0,0.0467844800858083,-0.8093999998381199,1.0,0.04119023867358522,0.046784480085808315,0.6023392685357255,0.3976607314642745,0.04341484880555759,9,1,0
4,4,30,Laila Ali,21.0,0.1192142779462537,0.0,1.0,0.09253632801579319,0.11921427794625374,0.6023392685357255,0.3976607314642745,0.10314510109910742,4,0,0
4,4,31,Apolo Anton Ohno,26.0,0.0875671097662068,0.6744999998651,1.0,0.18165355018809018,0.08756710976620682,0.6023392685357255,0.3976607314642745,0.14423906746905416,2,0,0
4,4,34,Heather Mills,23.0,0.0513499874561198,0.26979999994604,1.0,0.12119505865974442,0.051349987456119815,0.6023392685357255,0.3976607314642745,0.09342041655573673,5,0,0
4,4,35,Billy Ray Cyrus,21.0,0.0433484301746699,0.0,1.0,0.09253632801579319,0.04334843017466991,0.6023392685357255,0.3976607314642745,0.0729762325811021,6,0,0
4,4,36,Joey Fatone,28.0,0.5117740869910088,0.94429999981114,1.0,0.2379121059033056,0.511774086991009,0.6023392685357255,0.3976607314642745,0.346816261622897,1,0,0
4,4,37,Leeza Gibbons,16.0,0.0415213221910714,-0.6744999998651,1.0,0.047139029178235606,0.041521322191071415,0.6023392685357255,0.3976607314642745,0.04490508770856792,7,0,1
4,5,27,John Ratzenberger,18.0,0.0432051135777596,-0.60704999987859,1.0,0.056817406753307355,0.044262817419949155,0.5406270677775082,0.45937293222249176,0.05105016823839338,6,0,0
4,5,28,Ian Ziering,24.0,0.0530973260486359,0.20234999995952999,1.0,0.12764369320594574,0.054397201019929654,0.5406270677775082,0.45937293222249176,0.0939962373154437,4,0,0
4,5,29,Clyde Drexler,13.0,0.0432947390025804,-1.2815499997436899,0.4480625003203876,0.028943415545068196,0.01987364953874414,0.5406270677775082,0.45937293222249176,0.024777010540171236,8,1,1
4,5,30,Laila Ali,28.0,0.1655426912809424,0.74194999985161,1.0,0.21894985597167035,0.16959533982447925,0.5406270677775082,0.45937293222249176,0.19627772717071285,3,0,0
4,5,31,Apolo Anton Ohno,30.0,0.1352018539173762,1.01174999979765,1.0,0.28675917023096414,0.13851172880295393,0.5406270677775082,0.45937293222249176,0.218658308367697,2,0,0
4,5,34,Heather Mills,21.0,0.0471322864142159,-0.20234999995952999,1.0,0.08516092787409374,0.04828613132523024,0.5406270677775082,0.45937293222249176,0.0682216444583345,5,0,0
4,5,35,Billy Ray Cyrus,17.0,0.0432448900761522,-0.74194999985161,1.0,0.04964723681800907,0.04430356768629871,0.5406270677775082,0.45937293222249176,0.047192499860148465,7,1,0
4,5,36,Joey Fatone,25.0,0.4692810996823371,0.33724999993255,1.0,0.14607829360094138,0.48076956438241497,0.5406270677775082,0.45937293222249176,0.2998264040490989,1,0,0
4,6,27,John Ratzenberger,19.0,0.057468279108917,-1.1241666662919445,0.6447916671350693,0.034159420020307446,0.037827243010401454,0.45937293222249176,0.5406270677775082,0.0361423444085689,7,1,0
4,6,28,Ian Ziering,24.0,0.0485916885084971,0.0,1.0,0.10513077556287194,0.04960427098920229,0.45937293222249176,0.5406270677775082,0.07511164421127452,4,0,0
4,6,30,Laila Ali,28.0,0.192252485381323,0.8993333330335556,1.0,0.2584076533696672,0.19625875691755737,0.45937293222249176,0.5406270677775082,0.22480827771515507,2,0,0
4,6,31,Apolo Anton Ohno,28.0,0.1360488058027557,0.8993333330335556,1.0,0.2584076533696672,0.13888387166494823,0.45937293222249176,0.5406270677775082,0.193789861736966,3,0,0
4,6,34,Heather Mills,23.0,0.0339388673442112,-0.2248333332583889,1.0,0.08396262198824533,0.034646105630069826,0.45937293222249176,0.5406270677775082,0.05730077835652339,5,0,1
4,6,35,Billy Ray Cyrus,21.0,0.0457035732265641,-0.6744999997751666,1.0,0.05355478009013549,0.046655971444764584,0.45937293222249176,0.5406270677775082,0.04982509740103049,6,1,0
4,6,36,Joey Fatone,27.0,0.4859963006277317,0.6744999997751666,1.0,0.20637709559910522,0.49612378034305626,0.45937293222249176,0.5406270677775082,0.36302199617048153,1,0,0
4,7,27,John Ratzenberger,22.5,0.0372582182141615,-1.21409999951436,0.5323750006070499,0.04685224996423892,0.021428307553206762,0.39766073146427455,0.6023392685357254,0.0315384110890834,5,1,1
4,7,28,Ian Ziering,27.0,0.0513584191647767,0.0,1.0,0.15776380853670316,0.05548298050163413,0.39766073146427455,0.6023392685357254,0.09615604939283137,4,0,0
4,7,30,Laila Ali,29.5,0.1943540866036909,0.6744999997302,1.0,0.30969843436114214,0.20996253725895575,0.39766073146427455,0.6023392685357254,0.2496235870538568,2,0,0
4,7,31,Apolo Anton Ohno,27.0,0.0902566425421172,0.0,1.0,0.15776380853670316,0.09750509497266033,0.39766073146427455,0.6023392685357254,0.1214676190856338,3,0,0
4,7,35,Billy Ray Cyrus,19.0,0.0599119398970094,-2.15839999913664,0.05,0.01822326424007043,0.0032361714468429567,0.39766073146427455,0.6023392685357254,0.009195949729520751,6,1,0
4,7,36,Joey Fatone,29.5,0.566860693578244,0.6744999997302,1.0,0.30969843436114214,0.6123849082667001,0.39766073146427455,0.6023392685357254,0.49201838364907385,1,0,0
4,8,28,Ian Ziering,23.5,0.0524830802905295,-0.8093999996762399,1.0,0.09177702468099332,0.05520151176699917,0.3675610708623103,0.6324389291376897,0.06864524646100512,4,1,0
4,8,30,Laila Ali,26.5,0.1571326526802599,0.0,1.0,0.20618256005069982,0.1652715490000377,0.3675610708623103,0.6324389291376897,0.1803088440318789,3,0,0
4,8,31,Apolo Anton Ohno,29.0,0.1221349637131688,0.6744999997302,1.0,0.40474692283698527,0.12846110783232925,0.3675610708623103,0.6324389291376897,0.23001301785950679,2,0,0
4,8,35,Billy Ray Cyrus,19.0,0.0518374719412515,-2.0234999991905998,0.05,0.027255681396203456,0.0027261231634043773,0.3675610708623103,0.6324389291376897,0.011742233855231406,5,1,1
4,8,36,Joey Fatone,27.5,0.6164118313747902,0.26979999989208,1.0,0.27003781103511815,0.6483397082372295,0.3675610708623103,0.6324389291376897,0.5092906577923778,1,0,0
4,9,28,Ian Ziering,29.0,0.051873251201518,-2.0234999919059997,0.05,0.028940566577999732,0.0027281023201864525,0.3560172609613551,0.6439827390386449,0.012060192048300557,4,1,1
4,9,30,Laila Ali,30.0,0.1632928810113556,0.6744999973019999,1.0,0.42976746695696333,0.1717569950749388,0.3560172609613551,0.6439827390386449,0.2636131765737239,2,0,0
4,9,31,Apolo Anton Ohno,29.5,0.0780465692626969,-0.6744999973019999,1.0,0.11152449950807354,0.08209203076977188,0.3560172609613551,0.6439827390386449,0.09257049767331274,3,1,0
4,9,36,Joey Fatone,30.0,0.7067872985244293,0.6744999973019999,1.0,0.42976746695696333,0.7434228718351028,0.3560172609613551,0.6439827390386449,0.6317561337046628,1,0,0
4,10,30,Laila Ali,28.333200000000005,0.1090695338460975,-0.6744999979762976,1.0,0.094972736993776,0.1090695338460975,0.35200785527728545,0.6479921447227146,0.10410735061983221,3,1,0
4,10,31,Apolo Anton Ohno,29.3332,0.2339258848556362,1.34920236618904,1.0,0.7185909175909524,0.2339258848556362,0.35200785527728545,0.6479921447227146,0.40453178355669017,2,1,0
4,10,36,Joey Fatone,28.6665,0.6570045812982663,0.0,1.0,0.1864363454152717,0.6570045812982663,0.35200785527728545,0.6479921447227146,0.49136086582347765,1,0,0
5,1,38,Cameron Mathison,21.0,0.0621212622381574,0.0,1.0,0.05689375948443101,0.06424802084042451,0.6479921447227146,0.3520078552772854,0.0594825172515029,9,0,0
5,1,39,Jane Seymour,24.0,0.1005437826174892,0.8093999996762399,1.0,0.12781522414986413,0.10398595920698667,0.6479921447227146,0.3520078552772854,0.11942713570448762,3,0,0
5,1,40,Sabrina Bryan,26.0,0.1922613196676545,1.3489999994604,1.0,0.21924408650905272,0.19884350104572784,0.6479921447227146,0.3520078552772854,0.21206292017370676,1,0,0
5,1,41,Jennie Garth,21.0,0.0621212622381575,0.0,1.0,0.05689375948443101,0.06424802084042461,0.6479921447227146,0.3520078552772854,0.05948251725150294,8,0,0
5,1,42,Floyd Mayweather Jr. ,18.0,0.0538253889281874,-0.8093999996762399,1.0,0.0253248381779388,0.0556681333412763,0.6479921447227146,0.3520078552772854,0.03600591643043086,11,1,0
5,1,43,Josie Maran,16.0,0.0520272234544791,-1.3489999994604,0.36375000067449986,0.014763909575908356,0.019572807935619687,0.6479921447227146,0.3520078552772854,0.016456679573756797,12,1,1
5,1,44,Albert Reed,21.0,0.0621212911631707,0.0,1.0,0.05689375948443101,0.06424805075570295,0.6479921447227146,0.3520078552772854,0.05948252778191591,6,0,0
5,1,45,Helio Castroneves,25.0,0.1348606502444646,1.07919999956832,1.0,0.16739991654922284,0.13947768534132354,0.6479921447227146,0.3520078552772854,0.15757107182717373,2,0,0
5,1,46,Mel B,24.0,0.1005437815791893,0.8093999996762399,1.0,0.12781522414986413,0.10398595813313996,0.6479921447227146,0.3520078552772854,0.11942713532648515,4,0,0
5,1,47,Wayne Newton,19.0,0.0553314424381129,-0.53959999978416,1.0,0.033168003465994265,0.0572257474947288,0.6479921447227146,0.3520078552772854,0.041636518344359025,10,0,0
5,1,48,Marie Osmond,21.0,0.0621212882059257,0.0,1.0,0.05689375948443101,0.0642480476972149,0.6479921447227146,0.3520078552772854,0.05948252670530409,7,0,0
5,1,49,Mark Cuban,21.0,0.0621213072250113,0.0,1.0,0.05689375948443101,0.06424806736743029,0.6479921447227146,0.3520078552772854,0.05948253362937442,5,0,0
5,2,38,Cameron Mathison,21.0,0.0457602022423542,0.0,1.0,0.04315332317847444,0.04891276623249111,0.6439827390386449,0.3560172609613551,0.045203784319228356,6,0,0
5,2,39,Jane Seymour,21.0,0.0569002968494893,0.0,1.0,0.04315332317847444,0.06082033692985789,0.6439827390386449,0.3560172609613551,0.04944308502360857,5,0,0
5,2,40,Sabrina Bryan,26.0,0.3178066905183104,1.686249999156875,1.0,0.23299323720791082,0.3397013911371219,0.6439827390386449,0.3560172609613551,0.2709831818920312,2,0,0
5,2,41,Jennie Garth,21.0,0.0454511103455591,0.0,1.0,0.04315332317847444,0.04858238002457565,0.6439827390386449,0.3560172609613551,0.04508616112642688,7,0,0
5,2,42,Floyd Mayweather Jr. ,21.0,0.0434863617409139,0.0,1.0,0.04315332317847444,0.04648227372050702,0.6439827390386449,0.3560172609613551,0.044338487032324694,8,0,0
5,2,44,Albert Reed,21.0,0.0324525333358672,0.0,1.0,0.04315332317847444,0.03468829023749818,0.6439827390386449,0.3560172609613551,0.040139625336880425,9,0,1
5,2,45,Helio Castroneves,27.0,0.2383727886009785,2.0234999989882496,1.0,0.32644432977089394,0.25479503834524236,0.6439827390386449,0.3560172609613551,0.30093594528771156,1,0,0
5,2,46,Mel B,23.0,0.0658426229345696,0.67449999966275,1.0,0.08471218303431916,0.07037872793210312,0.6439827390386449,0.3560172609613551,0.07960922560871564,4,0,0
5,2,47,Wayne Newton,15.0,0.0576626173694806,-2.0234999989882496,0.05,0.005704523349058628,0.003081758805183424,0.6439827390386449,0.3560172609613551,0.00477077390000162,11,1,0
5,2,48,Marie Osmond,24.0,0.0512072007098028,1.0117499994941248,1.0,0.11868933255513686,0.054735025524440956,0.6439827390386449,0.3560172609613551,0.09592049533938697,3,0,0
5,2,49,Mark Cuban,18.0,0.0450575753526739,-1.0117499994941248,0.7853125006323439,0.0156897781903085,0.03782201111097849,0.6439827390386449,0.3560172609613551,0.023569235133684162,10,1,0
5,3,38,Cameron Mathison,23.0,0.04298826275646,-0.67449999966275,1.0,0.04873098326828381,0.04809506515228251,0.6324389291376896,0.3675610708623104,0.048497244524585634,7,0,0
5,3,39,Jane Seymour,27.0,0.0633225986854938,0.67449999966275,1.0,0.1877882566861348,0.07084502406259728,0.6324389291376896,0.3675610708623104,0.14480447687292708,3,0,0
5,3,40,Sabrina Bryan,27.0,0.4531007885058994,0.67449999966275,1.0,0.1877882566861348,0.5069270202240741,0.6324389291376896,0.3675610708623104,0.3050912423658134,1,0,0
5,3,41,Jennie Garth,26.0,0.048714413479414,0.337249999831375,1.0,0.13403018476577544,0.05450145551172724,0.6324389291376896,0.3675610708623104,0.10479851987683873,5,0,0
5,3,42,Floyd Mayweather Jr. ,21.0,0.0412430093641742,-1.3489999993255,0.363750000843125,0.024824101970423066,0.016784328560213165,0.6324389291376896,0.3675610708623104,0.021868994246275985,8,0,0
5,3,45,Helio Castroneves,24.0,0.145035948623982,-0.337249999831375,1.0,0.06827645884801431,0.16226553368791993,0.6324389291376896,0.3675610708623104,0.10282318384552785,6,0,0
5,3,46,Mel B,27.0,0.0702804882102316,0.67449999966275,1.0,0.1877882566861348,0.07862947797064364,0.6324389291376896,0.3675610708623104,0.1476657390874469,2,0,0
5,3,47,Wayne Newton,18.0,0.0429233034042522,-2.360749998819625,0.05,0.009025600463693124,0.0024011194468058312,0.6324389291376896,0.3675610708623104,0.006590699127218984,10,1,1
5,3,48,Marie Osmond,26.0,0.0511665355830319,0.337249999831375,1.0,0.13403018476577544,0.05724487812926794,0.6324389291376896,0.3675610708623104,0.10580689523196987,4,0,0
5,3,49,Mark Cuban,20.0,0.0412246513870605,-1.686249999156875,0.05,0.017717715859630286,0.0023060972544684433,0.6324389291376896,0.3675610708623104,0.012053004821395492,9,1,0
5,4,38,Cameron Mathison,27.0,0.0376246959835724,0.6744999993255,1.0,0.08200329255090867,0.040368809462370286,0.6023392685357255,0.3976607314642745,0.06544689355178354,4,0,0
5,4,39,Jane Seymour,26.0,0.0405191910316543,0.0,1.0,0.04177338441281995,0.043474411143160224,0.6023392685357255,0.3976607314642745,0.042449815946647346,6,0,0
5,4,40,Sabrina Bryan,30.0,0.6615212343897493,2.697999997302,1.0,0.6203348404476282,0.7097685168818794,0.6023392685357255,0.3976607314642745,0.6558991016360117,1,0,0
5,4,41,Jennie Garth,27.0,0.0387533038739471,0.6744999993255,1.0,0.08200329255090867,0.041579731057701096,0.6023392685357255,0.3976607314642745,0.06592842951912867,3,0,0
5,4,42,Floyd Mayweather Jr. ,23.0,0.0336401328205602,-2.0234999979765,0.05,0.005522106513273047,0.001804681840771492,0.6023392685357255,0.3976607314642745,0.004043832698842738,8,1,1
5,4,45,Helio Castroneves,27.0,0.0699375717062753,0.6744999993255,1.0,0.08200329255090867,0.0750383872258845,0.6023392685357255,0.3976607314642745,0.07923362320478014,2,0,0
5,4,46,Mel B,26.0,0.0418821227310419,0.0,1.0,0.04177338441281995,0.04493674668221216,0.6023392685357255,0.3976607314642745,0.04303132936675294,5,0,0
5,4,48,Marie Osmond,26.0,0.0382081103691347,0.0,1.0,0.04177338441281995,0.0409947744981716,0.6023392685357255,0.3976607314642745,0.04146376182463555,7,0,0
5,4,49,Mark Cuban,22.0,0.0379136370940645,-2.697999997302,0.05,0.0028130221479129567,0.0020339412078492275,0.6023392685357255,0.3976607314642745,0.0025032122514173395,9,1,0
5,5,38,Cameron Mathison,26.0,0.0365494065140999,0.13489999994604,1.0,0.13004684579423795,0.03775338406118516,0.5406270677775082,0.45937293222249176,0.08764972765296115,4,0,0
5,5,39,Jane Seymour,26.0,0.037473902884442,0.13489999994604,1.0,0.13004684579423795,0.03870833435618468,0.5406270677775082,0.45937293222249176,0.08808840597010181,3,0,0
5,5,40,Sabrina Bryan,28.0,0.7326524194597737,0.6744999997302,1.0,0.22307203307886744,0.7567867939128026,0.5406270677775082,0.45937293222249176,0.46824614773357814,1,0,0
5,5,41,Jennie Garth,25.0,0.0358397142146621,-0.13489999994604,1.0,0.0992949523979348,0.037020313718836254,0.5406270677775082,0.45937293222249176,0.0706876690248211,5,0,0
5,5,45,Helio Castroneves,23.0,0.0403500489283188,-0.6744999997302,1.0,0.057887110205675205,0.04167922380602158,0.5406270677775082,0.45937293222249176,0.05044164590513728,6,0,0
5,5,46,Mel B,29.0,0.0489375848285606,0.94429999962228,1.0,0.2921579958118595,0.05054964255976993,0.5406270677775082,0.45937293222249176,0.18116965812899954,2,0,0
5,5,48,Marie Osmond,21.0,0.0340984615850713,-1.21409999951436,0.5323750006070499,0.03374710845859353,0.018751153792599846,0.5406270677775082,0.45937293222249176,0.026858372792200456,7,1,0
