season,week,contestant_id,celebrity_name,ballroom_partner,J_total,p_hat,V_hat,eliminated,uncertainty_width
5,4,46,Mel B,Maksim Chmerkoskiy,26.0,0.08405985389287085,840598.5389287085,0,0.9957264957264957
5,4,48,Marie Osmond,Jonathan Roberts,26.0,0.07399946227725292,739994.6227725291,0,0.9957264957264957
5,4,49,Mark Cuban,Kym Johnson,22.0,0.05105947886479458,510594.7886479458,0,0.9957264957264957
5,5,38,Cameron Mathison,Edyta Sliwinska,26.0,0.08260746919531115,826074.6919531114,0,1.0
5,5,39,Jane Seymour,Tony Dovolani,26.0,0.08654787633451112,865478.7633451113,0,1.0
5,5,40,Sabrina Bryan,Mark Ballas,28.0,0.3900355203440247,3900355.203440247,0,1.0
5,5,41,Jennie Garth,Derek Hough,25.0,0.07576088866779938,757608.8866779938,0,1.0
5,5,45,Helio Castroneves,Julianne Hough,23.0,0.0691633035653413,691633.0356534129,0,1.0
5,5,46,Mel B,Maksim Chmerkoskiy,29.0,0.18942753524156622,1894275.3524156623,0,1.0
5,5,48,Marie Osmond,Jonathan Roberts,21.0,0.05536732107764579,553673.2107764579,0,1.0
5,5,49,Mark Cuban,Kym Johnson,21.0,0.05109008557380035,510900.8557380035,1,0.14447236180904524
5,6,38,Cameron Mathison,Edyta Sliwinska,25.0,0.08637432120155177,863743.2120155176,0,0.9722222222222222
5,6,39,Jane Seymour,Tony Dovolani,22.0,0.1030409878682184,1030409.878682184,0,0.9722222222222222
5,6,40,Sabrina Bryan,Mark Ballas,25.0,0.08637432120155175,863743.2120155175,1,0.1468253968253968
5,6,41,Jennie Garth,Derek Hough,27.0,0.10102180589133677,1010218.0589133678,0,0.9722222222222221
5,6,45,Helio Castroneves,Julianne Hough,28.0,0.12194124807483706,1219412.4807483705,0,0.9722222222222221
5,6,46,Mel B,Maksim Chmerkoskiy,30.0,0.40376188344984154,4037618.8344984152,0,0.9722222222222221
5,6,48,Marie Osmond,Jonathan Roberts,23.0,0.09748543231266278,974854.3231266278,0,0.9722222222222221
5,7,38,Cameron Mathison,Edyta Sliwinska,25.5,0.0669531055622441,669531.055622441,0,1.0
5,7,39,Jane Seymour,Tony Dovolani,25.0,0.06457223173968867,645722.3173968866,1,0.17307692307692304
5,7,41,Jennie Garth,Derek Hough,26.5,0.12961814949817854,1296181.4949817853,0,1.0
5,7,45,Helio Castroneves,Julianne Hough,26.0,0.09598615899251912,959861.5899251912,0,1.0
5,7,46,Mel B,Maksim Chmerkoskiy,27.0,0.5572447862086723,5572447.862086724,0,1.0
5,7,48,Marie Osmond,Jonathan Roberts,26.0,0.08562556799869721,856255.6799869721,0,1.0
5,8,38,Cameron Mathison,Edyta Sliwinska,25.5,0.06375527990280844,637552.7990280844,1,0.20608365019011407
5,8,41,Jennie Garth,Derek Hough,25.0,0.08315833889375893,831583.3889375892,0,0.9885931558935361
5,8,45,Helio Castroneves,Julianne Hough,28.5,0.23013330233769413,2301333.023376941,0,0.9885931558935361
5,8,46,Mel B,Maksim Chmerkoskiy,28.0,0.5515932362252876,5515932.362252875,0,0.9885931558935361
5,8,48,Marie Osmond,Jonathan Roberts,24.5,0.07135984264045102,713598.4264045102,0,0.9885931558935361
5,9,41,Jennie Garth,Derek Hough,29.0,0.06922068684702146,692206.8684702145,1,0.25213675213675213
5,9,45,Helio Castroneves,Julianne Hough,30.0,0.3059817877301907,3059817.8773019067,0,0.9914529914529915
5,9,46,Mel B,Maksim Chmerkoskiy,30.0,0.5470298300287578,5470298.300287578,0,0.9914529914529915
5,9,48,Marie Osmond,Jonathan Roberts,28.0,0.07776769539402999,777676.9539402999,0,0.9914529914529915
5,10,45,Helio Castroneves,Julianne Hough,27.999900000000004,0.35483256028865545,3548325.6028865543,0,1.0
5,10,46,Mel B,Maksim Chmerkoskiy,28.333199999999998,0.5745376085597733,5745376.085597733,0,1.0
5,10,48,Marie Osmond,Jonathan Roberts,23.0,0.07062983115157123,706298.3115157123,0,1.0
6,1,50,Cristian de la Fuente,Cheryl Burke,21.0,0.07063470186741293,706347.0186741293,0,1.0
6,1,51,Steve Guttenberg,Anna Trebunskaya,18.0,0.057705221715707765,577052.2171570776,0,1.0
6,1,52,Priscilla Presley,Louis van Amstel,24.0,0.10739315149706669,1073931.514970667,0,1.0
6,1,53,Marlee Matlin,Fabian Sanchez,22.0,0.078853883093613,788538.83093613,0,1.0
6,1,54,Shannon Elizabeth,Derek Hough,21.0,0.07063470186741287,706347.0186741287,0,1.0
6,1,55,Marissa Jaret Winokur,Tony Dovolani,18.0,0.05770522171570763,577052.2171570763,0,1.0
6,1,56,Jason Taylor,Edyta Sliwinska,22.0,0.07885387499269184,788538.7499269183,0,1.0
6,1,57,Kristi Yamaguchi,Mark Ballas,27.0,0.21132248950360027,2113224.8950360026,0,1.0
6,1,58,Monica Seles,Jonathan Roberts,15.0,0.05279564761832886,527956.4761832886,0,1.0
6,1,59,Penn Jillette,Kym Johnson,16.0,0.05391232459778138,539123.2459778137,0,1.0
6,1,60,Adam Carolla,Julianne Hough,15.0,0.05279562799919856,527956.2799919856,0,1.0
6,1,61,Mario,Karina Smirnoff,24.0,0.10739315353147823,1073931.5353147823,0,1.0
6,2,50,Cristian de la Fuente,Cheryl Burke,20.0,0.05438591854551919,543859.1854551919,0,0.9961089494163424
6,2,51,Steve Guttenberg,Anna Trebunskaya,16.0,0.048640760098557466,486407.60098557465,0,0.9961089494163424
6,2,52,Priscilla Presley,Louis van Amstel,21.0,0.06704904956673936,670490.4956673937,0,0.9961089494163424
6,2,53,Marlee Matlin,Fabian Sanchez,24.0,0.07719754772381646,771975.4772381645,0,0.9961089494163424
6,2,54,Shannon Elizabeth,Derek Hough,24.0,0.0735447684693832,735447.684693832,0,0.9961089494163424
6,2,55,Marissa Jaret Winokur,Tony Dovolani,21.0,0.05388943227098125,538894.3227098125,0,0.9961089494163424
6,2,56,Jason Taylor,Edyta Sliwinska,27.0,0.1256610050103196,1256610.050103196,0,0.9961089494163424
6,2,57,Kristi Yamaguchi,Mark Ballas,27.0,0.23642855597697654,2364285.5597697655,0,0.9961089494163424
6,2,58,Monica Seles,Jonathan Roberts,15.0,0.04529761867189464,452976.18671894644,1,0.11743898125221083
6,2,59,Penn Jillette,Kym Johnson,17.0,0.04474970951489987,447497.0951489987,1,0.11036434382737884
6,2,60,Adam Carolla,Julianne Hough,19.0,0.04876515040349857,487651.5040349857,0,0.9961089494163424
6,2,61,Mario,Karina Smirnoff,26.0,0.12439048374741388,1243904.8374741387,0,0.9961089494163424
6,3,50,Cristian de la Fuente,Cheryl Burke,25.0,0.08159614842671614,815961.4842671615,0,0.9912280701754386
6,3,51,Steve Guttenberg,Anna Trebunskaya,21.0,0.04486833013978392,448683.3013978392,1,0.10789473684210525
6,3,52,Priscilla Presley,Louis van Amstel,26.0,0.11847030500903925,1184703.0500903926,0,0.9912280701754386
6,3,53,Marlee Matlin,Fabian Sanchez,21.0,0.056383632740316644,563836.3274031664,0,0.9912280701754386
6,3,54,Shannon Elizabeth,Derek Hough,24.0,0.07629065620656525,762906.5620656525,0,0.9912280701754386
6,3,55,Marissa Jaret Winokur,Tony Dovolani,19.0,0.05364025996434532,536402.5996434533,0,0.9912280701754386
6,3,56,Jason Taylor,Edyta Sliwinska,23.0,0.0845392247499758,845392.247499758,0,0.9912280701754386
6,3,57,Kristi Yamaguchi,Mark Ballas,27.0,0.36612353095383904,3661235.3095383905,0,0.9912280701754386
6,3,60,Adam Carolla,Julianne Hough,21.0,0.050079150040223036,500791.50040223036,0,0.9912280701754386
6,3,61,Mario,Karina Smirnoff,21.0,0.06800876176919561,680087.6176919561,0,0.9912280701754386
6,4,50,Cristian de la Fuente,Cheryl Burke,26.0,0.07902668270635076,790266.8270635075,0,1.0
6,4,52,Priscilla Presley,Louis van Amstel,22.0,0.06576751336836409,657675.1336836409,0,1.0
6,4,53,Marlee Matlin,Fabian Sanchez,24.0,0.05702941881512651,570294.1881512651,0,1.0
6,4,54,Shannon Elizabeth,Derek Hough,28.0,0.10855020743299054,1085502.0743299054,0,1.0
6,4,55,Marissa Jaret Winokur,Tony Dovolani,24.0,0.05622462209836204,562246.2209836204,0,1.0
6,4,56,Jason Taylor,Edyta Sliwinska,29.0,0.14601570218462806,1460157.0218462807,0,1.0
6,4,57,Kristi Yamaguchi,Mark Ballas,29.0,0.3794575361050996,3794575.361050996,0,1.0
6,4,60,Adam Carolla,Julianne Hough,19.0,0.0476517501137209,476517.501137209,1,0.13777777777777778
6,4,61,Mario,Karina Smirnoff,24.0,0.06027656717535755,602765.6717535756,0,1.0
6,5,50,Cristian de la Fuente,Cheryl Burke,23.0,0.057825841839179305,578258.418391793,0,1.0
6,5,52,Priscilla Presley,Louis van Amstel,21.0,0.05076032381744168,507603.2381744168,1,0.14285714285714285
6,5,53,Marlee Matlin,Fabian Sanchez,22.0,0.0506808179872444,506808.179872444,0,1.0
6,5,54,Shannon Elizabeth,Derek Hough,23.0,0.06508231541744729,650823.1541744729,0,1.0
6,5,55,Marissa Jaret Winokur,Tony Dovolani,24.0,0.05615467917425745,561546.7917425744,0,1.0
6,5,56,Jason Taylor,Edyta Sliwinska,27.0,0.14338789029755009,1433878.9029755008,0,1.0
6,5,57,Kristi Yamaguchi,Mark Ballas,29.0,0.48882232823625443,4888223.282362544,0,1.0
6,5,61,Mario,Karina Smirnoff,27.0,0.08728580323062538,872858.0323062538,0,1.0
6,6,50,Cristian de la Fuente,Cheryl Burke,27.0,0.0730437672900004,730437.672900004,0,1.0
6,6,53,Marlee Matlin,Fabian Sanchez,21.0,0.04822797435801704,482279.7435801704,1,0.16904761904761903
6,6,54,Shannon Elizabeth,Derek Hough,24.0,0.056460164142828735,564601.6414282874,0,1.0
6,6,55,Marissa Jaret Winokur,Tony Dovolani,26.0,0.06366905120883512,636690.5120883512,0,1.0
6,6,56,Jason Taylor,Edyta Sliwinska,24.0,0.07712828367767613,771282.8367767613,0,1.0
6,6,57,Kristi Yamaguchi,Mark Ballas,30.0,0.5736638589944248,5736638.589944248,0,1.0
6,6,61,Mario,Karina Smirnoff,28.0,0.10780690032821766,1078069.0032821766,0,1.0
6,7,50,Cristian de la Fuente,Cheryl Burke,23.0,0.07196117827870241,719611.782787024,0,0.9838187702265372
6,7,54,Shannon Elizabeth,Derek Hough,25.5,0.05577994850523963,557799.4850523963,1,0.16828478964401297
6,7,55,Marissa Jaret Winokur,Tony Dovolani,26.0,0.08373510005242815,837351.0005242815,0,0.9838187702265372
6,7,56,Jason Taylor,Edyta Sliwinska,27.5,0.18578309720807865,1857830.9720807865,0,0.9838187702265372
6,7,57,Kristi Yamaguchi,Mark Ballas,27.0,0.511406037564313,5114060.37564313,0,0.9838187702265372
6,7,61,Mario,Karina Smirnoff,25.5,0.09133463839123822,913346.3839123822,0,0.9838187702265372
6,8,50,Cristian de la Fuente,Cheryl Burke,28.5,0.26366840368728034,2636684.0368728032,0,0.9850187265917603
6,8,55,Marissa Jaret Winokur,Tony Dovolani,25.0,0.08640792473919014,864079.2473919013,0,0.9850187265917603
6,8,56,Jason Taylor,Edyta Sliwinska,26.0,0.11896985586126713,1189698.5586126712,0,0.9850187265917603
6,8,57,Kristi Yamaguchi,Mark Ballas,27.5,0.4557818460292521,4557818.460292521,0,0.9850187265917603
6,8,61,Mario,Karina Smirnoff,26.5,0.07517196968301035,751719.6968301035,1,0.20149812734082395
6,9,50,Cristian de la Fuente,Cheryl Burke,28.0,0.26372764307973806,2637276.4307973804,0,1.0
6,9,55,Marissa Jaret Winokur,Tony Dovolani,26.0,0.06811528210073933,681152.8210073933,1,0.2636363636363636
6,9,56,Jason Taylor,Edyta Sliwinska,27.5,0.1180120152955335,1180120.152955335,0,1.0
6,9,57,Kristi Yamaguchi,Mark Ballas,28.5,0.5501450595239893,5501450.595239893,0,1.0
6,10,50,Cristian de la Fuente,Cheryl Burke,26.0,0.13428032641435453,1342803.2641435452,0,1.0
6,10,56,Jason Taylor,Edyta Sliwinska,28.5,0.14720733336272082,1472073.3336272081,0,1.0
6,10,57,Kristi Yamaguchi,Mark Ballas,30.0,0.7185123402229247,7185123.402229247,0,1.0
7,1,62,Ted McGinley,Inna Brayer,18.5,0.050768794958149024,507687.94958149025,1,0.08928571428571426
7,1,63,Cloris Leachman,Corky Ballas,16.0,0.06068942987878396,606894.2987878396,0,0.9861111111111112
7,1,64,Susan Lucci,Tony Dovolani,18.5,0.059015197610788446,590151.9761078844,0,0.9861111111111112
7,1,65,Cody Linley,Julianne Hough,20.5,0.07228199555792209,722819.9555792209,0,0.9861111111111112
7,1,66,Misty May-Treanor,Maksim Chmerkoskiy,21.0,0.07776865012645458,777686.5012645458,0,0.9861111111111112
7,1,67,Maurice Greene,Cheryl Burke,19.5,0.06424832375045927,642483.2375045927,0,0.9861111111111112
7,1,68,Warren Sapp,Kym Johnson,21.5,0.08466986233991619,846698.623399162,0,0.9861111111111112
7,1,69,Jeffrey Ross,Edyta Sliwinska,12.0,0.04892086571177397,489208.65711773967,1,0.11292989417989419
7,1,70,Toni Braxton,Alec Mazo,22.5,0.10382807717874758,1038280.7717874758,0,0.9861111111111112
7,1,71,Lance Bass,Lacey Schwimmer,21.5,0.08466986325728255,846698.6325728255,0,0.9861111111111112
7,1,72,Kim Kardashian,Mark Ballas,18.5,0.05901520089812946,590152.0089812946,0,0.9861111111111112
7,1,73,Rocco DiSpirito,Karina Smirnoff,17.5,0.05555263819849349,555526.3819849349,0,0.9861111111111112
7,1,74,Brooke Burke,Derek Hough,24.5,0.1785711005330995,1785711.005330995,0,0.9861111111111112
7,2,63,Cloris Leachman,Corky Ballas,15.0,0.05455612988547153,545561.2988547153,0,0.9864253393665159
7,2,64,Susan Lucci,Tony Dovolani,21.0,0.0669352748557596,669352.748557596,0,0.9864253393665159
7,2,65,Cody Linley,Julianne Hough,21.0,0.07251160361481815,725116.0361481815,0,0.9864253393665159
7,2,66,Misty May-Treanor,Maksim Chmerkoskiy,21.0,0.07480773720648694,748077.3720648694,0,0.9864253393665159
7,2,67,Maurice Greene,Cheryl Burke,19.0,0.05743330316428818,574333.0316428818,0,0.9864253393665159
7,2,68,Warren Sapp,Kym Johnson,24.0,0.14645456814274346,1464545.6814274346,0,0.9864253393665159
7,2,70,Toni Braxton,Alec Mazo,23.0,0.12749081914826568,1274908.1914826569,0,0.9864253393665159
7,2,71,Lance Bass,Lacey Schwimmer,20.0,0.0688776062035262,688776.062035262,0,0.9864253393665159
7,2,72,Kim Kardashian,Mark Ballas,17.0,0.04550635612981541,455063.5612981541,1,0.10489510489510484
7,2,73,Rocco DiSpirito,Karina Smirnoff,16.0,0.05003124300764346,500312.43007643457,0,0.9864253393665159
7,2,74,Brooke Burke,Derek Hough,24.0,0.2353953586411814,2353953.586411814,0,0.9864253393665159
7,3,63,Cloris Leachman,Corky Ballas,16.0,0.04791578440997685,479157.8440997685,0,1.0
7,3,64,Susan Lucci,Tony Dovolani,21.0,0.05806692595951253,580669.2595951253,0,1.0
7,3,65,Cody Linley,Julianne Hough,21.0,0.05961698173625611,596169.8173625611,0,1.0
7,3,67,Maurice Greene,Cheryl Burke,24.0,0.07282008240536854,728200.8240536854,0,1.0
7,3,68,Warren Sapp,Kym Johnson,25.0,0.14511056852482784,1451105.6852482785,0,1.0
7,3,70,Toni Braxton,Alec Mazo,22.0,0.08307351796389574,830735.1796389574,0,1.0
7,3,71,Lance Bass,Lacey Schwimmer,22.0,0.06288108641028756,628810.8641028756,0,1.0
7,3,73,Rocco DiSpirito,Karina Smirnoff,20.0,0.0512869112617122,512869.112617122,0,1.0
7,3,74,Brooke Burke,Derek Hough,28.0,0.4192281413281626,4192281.413281626,0,1.0
7,4,63,Cloris Leachman,Corky Ballas,22.0,0.05357477970846188,535747.7970846188,0,1.0
7,4,64,Susan Lucci,Tony Dovolani,24.0,0.07319997849836818,731999.7849836817,0,1.0
7,4,65,Cody Linley,Julianne Hough,23.0,0.0630712257350144,630712.2573501441,0,1.0
7,4,67,Maurice Greene,Cheryl Burke,20.0,0.05279118841582618,527911.8841582618,0,1.0
7,4,68,Warren Sapp,Kym Johnson,22.0,0.08123162149548326,812316.2149548326,0,1.0
7,4,70,Toni Braxton,Alec Mazo,22.0,0.06297112719318249,629711.2719318249,0,1.0
7,4,71,Lance Bass,Lacey Schwimmer,26.0,0.12993577688936164,1299357.7688936165,0,1.0
7,4,73,Rocco DiSpirito,Karina Smirnoff,18.0,0.04645897524977085,464589.7524977085,1,0.13355227148330595
7,4,74,Brooke Burke,Derek Hough,26.0,0.43676532681453106,4367653.268145311,0,1.0
7,5,63,Cloris Leachman,Corky Ballas,21.0,0.05470944299795323,547094.4299795323,0,0.9897435897435898
7,5,64,Susan Lucci,Tony Dovolani,22.0,0.05635454006378538,563545.4006378538,0,0.9897435897435898
7,5,65,Cody Linley,Julianne Hough,28.0,0.11306833180174344,1130683.3180174343,0,0.9897435897435898
7,5,67,Maurice Greene,Cheryl Burke,27.0,0.08379963049215368,837996.3049215368,0,0.9897435897435898
7,5,68,Warren Sapp,Kym Johnson,25.0,0.07422334179843611,742233.4179843611,0,0.9897435897435898
7,5,70,Toni Braxton,Alec Mazo,22.0,0.04958123786974811,495812.37869748106,1,0.13717948717948714
7,5,71,Lance Bass,Lacey Schwimmer,21.0,0.06656568784431803,665656.8784431804,0,0.9897435897435898
7,5,74,Brooke Burke,Derek Hough,29.0,0.501697787131862,5016977.87131862,0,0.9897435897435898
7,6,63,Cloris Leachman,Corky Ballas,15.0,0.05222107938549264,522210.7938549264,1,0.19196428571428575
7,6,64,Susan Lucci,Tony Dovolani,23.0,0.07369128107272738,736912.8107272738,0,1.0
7,6,65,Cody Linley,Julianne Hough,23.0,0.09984316502258096,998431.6502258097,0,1.0
7,6,67,Maurice Greene,Cheryl Burke,21.0,0.07167541184804109,716754.1184804109,0,1.0
7,6,68,Warren Sapp,Kym Johnson,25.0,0.10833611739147364,1083361.1739147364,0,1.0
7,6,71,Lance Bass,Lacey Schwimmer,27.0,0.15093572273416422,1509357.2273416421,0,1.0
7,6,74,Brooke Burke,Derek Hough,26.0,0.44329722254552006,4432972.2254552,0,1.0
7,7,64,Susan Lucci,Tony Dovolani,24.0,0.05179366088541124,517936.60885411245,1,0.17006802721088435
7,7,65,Cody Linley,Julianne Hough,22.0,0.06539910306228196,653991.0306228196,0,0.9659863945578231
7,7,67,Maurice Greene,Cheryl Burke,25.0,0.06892591002617963,689259.1002617964,0,0.9659863945578231
7,7,68,Warren Sapp,Kym Johnson,21.0,0.07220182415071737,722018.2415071736,0,0.9659863945578231
7,7,71,Lance Bass,Lacey Schwimmer,25.0,0.09894377180386778,989437.7180386778,0,0.9659863945578231
7,7,74,Brooke Burke,Derek Hough,30.0,0.642735730071542,6427357.30071542,0,0.9659863945578231
7,8,65,Cody Linley,Julianne Hough,24.0,0.05799489452945855,579948.9452945855,0,1.0
7,8,67,Maurice Greene,Cheryl Burke,24.0,0.05799489452945855,579948.9452945855,1,0.2117647058823529
7,8,68,Warren Sapp,Kym Johnson,27.0,0.12934433172998075,1293443.3172998074,0,1.0
7,8,71,Lance Bass,Lacey Schwimmer,25.0,0.07605091062772529,760509.1062772529,0,1.0
7,8,74,Brooke Burke,Derek Hough,27.5,0.678614968583377,6786149.68583377,0,1.0
7,9,65,Cody Linley,Julianne Hough,23.0,0.06948727205895687,694872.7205895687,1,0.2711442786069652
7,9,68,Warren Sapp,Kym Johnson,24.5,0.12356787466867404,1235678.7466867403,0,1.0
7,9,71,Lance Bass,Lacey Schwimmer,28.5,0.41223108233587186,4122310.823358719,0,1.0
7,9,74,Brooke Burke,Derek Hough,24.5,0.3947137709364972,3947137.7093649716,0,1.0
7,10,68,Warren Sapp,Kym Johnson,27.5,0.0977566561326434,977566.5613264339,0,1.0
7,10,71,Lance Bass,Lacey Schwimmer,27.5,0.2137448883267052,2137448.883267052,0,1.0
7,10,74,Brooke Burke,Derek Hough,30.0,0.6884984555406514,6884984.555406514,0,1.0
8,1,75,Gilles Marini,Cheryl Burke,24.0,0.1584949806413087,1584949.806413087,0,1.0
8,1,76,Denise Richards,Maksim Chmerkoskiy,18.0,0.058725158991548766,587251.5899154877,0,1.0
8,1,77,David Alan Grier,Kym Johnson,19.0,0.06358503724948016,635850.3724948015,0,1.0
8,1,78,Lawrence Taylor,Edyta Sliwinska,16.0,0.05308257428521998,530825.7428521998,0,1.0
8,1,79,Ty Murray,Chelsie Hightower,14.0,0.05013889464098253,501388.9464098253,0,1.0
8,1,80,Shawn Johnson,Mark Ballas,23.0,0.12234958790191236,1223495.8790191235,0,1.0
8,1,81,Steve Wozniak,Karina Smirnoff,13.0,0.049287312494563085,492873.12494563084,0,1.0
8,1,82,Belinda Carlisle,Jonathan Roberts,17.0,0.055405510585450304,554055.105854503,0,1.0
8,1,83,Chuck Wicks,Julianne Hough,20.0,0.07081382898075717,708138.2898075717,0,1.0
8,1,84,Lil' Kim,Derek Hough,21.0,0.0816368551689459,816368.5516894589,0,1.0
8,1,85,Steve-O,Lacey Schwimmer,17.0,0.055405510808991906,554055.1080899191,0,1.0
8,1,86,Holly Madison,Dmitry Chaplin,18.0,0.05872516139962072,587251.6139962072,0,1.0
8,1,87,Melissa Rycroft,Tony Dovolani,23.0,0.12234958685121847,1223495.8685121846,0,1.0
8,2,75,Gilles Marini,Cheryl Burke,27.0,0.2414449060296263,2414449.060296263,0,0.9773584905660377
8,2,76,Denise Richards,Maksim Chmerkoskiy,21.0,0.052270724447492235,522707.24447492237,0,0.9773584905660377
8,2,77,David Alan Grier,Kym Johnson,17.0,0.04556649174673016,455664.9174673016,0,0.9773584905660377
8,2,78,Lawrence Taylor,Edyta Sliwinska,20.0,0.04819003756163379,481900.37561633793,0,0.9773584905660377
8,2,79,Ty Murray,Chelsie Hightower,20.0,0.04753909730663935,475390.97306639346,0,0.9773584905660377
8,2,80,Shawn Johnson,Mark Ballas,24.0,0.10415282332891998,1041528.2332891998,0,0.9773584905660377
8,2,81,Steve Wozniak,Karina Smirnoff,17.0,0.04335704373848157,433570.4373848157,0,0.9773584905660377
8,2,82,Belinda Carlisle,Jonathan Roberts,18.0,0.03715317836277432,371531.7836277432,1,0.08592162554426706
8,2,83,Chuck Wicks,Julianne Hough,20.0,0.052061671227291446,520616.7122729145,0,0.9773584905660377
8,2,84,Lil' Kim,Derek Hough,23.0,0.07128289134592511,712828.913459251,0,0.9773584905660377
8,2,85,Steve-O,Lacey Schwimmer,14.0,0.052247517985415826,522475.17985415825,0,0.9773584905660377
8,2,86,Holly Madison,Dmitry Chaplin,18.0,0.04584273462886587,458427.34628865874,0,0.9773584905660377
8,2,87,Melissa Rycroft,Tony Dovolani,26.0,0.15889088229020412,1588908.8229020413,0,0.9773584905660377
8,3,75,Gilles Marini,Cheryl Burke,27.0,0.21974915800276998,2197491.5800277,0,0.9724409448818898
8,3,76,Denise Richards,Maksim Chmerkoskiy,16.0,0.034812640938932535,348126.40938932536,1,0.10367454068241466
8,3,77,David Alan Grier,Kym Johnson,24.0,0.06054294572500601,605429.45725006,0,0.9724409448818898
8,3,78,Lawrence Taylor,Edyta Sliwinska,20.0,0.0505967981424349,505967.981424349,0,0.9724409448818898
8,3,79,Ty Murray,Chelsie Hightower,23.0,0.05761196185094265,576119.6185094265,0,0.9724409448818898
8,3,80,Shawn Johnson,Mark Ballas,27.0,0.1242252768296241,1242252.768296241,0,0.9724409448818898
8,3,81,Steve Wozniak,Karina Smirnoff,10.0,0.05843468818302703,584346.8818302703,0,0.9724409448818898
8,3,83,Chuck Wicks,Julianne Hough,23.0,0.05935934751450915,593593.4751450915,0,0.9724409448818898
8,3,84,Lil' Kim,Derek Hough,25.0,0.07887212159277333,788721.2159277333,0,0.9724409448818898
8,3,85,Steve-O,Lacey Schwimmer,15.0,0.04605226943291355,460522.6943291355,0,0.9724409448818898
8,3,86,Holly Madison,Dmitry Chaplin,17.0,0.046408671716944405,464086.7171694441,0,0.9724409448818898
8,3,87,Melissa Rycroft,Tony Dovolani,27.0,0.1633341200701224,1633341.2007012242,0,0.9724409448818898
8,4,75,Gilles Marini,Cheryl Burke,30.0,0.2601516774677501,2601516.774677501,0,0.9958677685950413
8,4,77,David Alan Grier,Kym Johnson,22.0,0.05754829526007434,575482.9526007434,0,0.9958677685950413
8,4,78,Lawrence Taylor,Edyta Sliwinska,19.0,0.04948365561485286,494836.5561485286,0,0.9958677685950413
