season,week,contestant_id,celebrity_name,ballroom_partner,J_total,p_hat,V_hat,judge_share,fan_judge_gap,momentum,popularity_score,eliminated
4,2,36,Joey Fatone,Kym Johnson,24.0,0.24991750018667339,2499175.0018667337,0.09795918367346938,0.15195831651320402,0.0838184424196827,-2.2773504052515294,0
4,2,37,Leeza Gibbons,Tony Dovolani,21.0,0.0443374534094445,443374.534094445,0.08571428571428572,-0.04137683230484122,-0.019329960511954368,-2.4691326987761313,0
4,3,27,John Ratzenberger,Edyta Sliwinska,20.0,0.03901451659115273,390145.1659115273,0.09174311926605505,-0.05272860267490232,-0.008380925240207705,-2.579040655749509,0
4,3,28,Ian Ziering,Cheryl Burke,24.0,0.047181444563141654,471814.4456314165,0.11009174311926606,-0.0629102985561244,-0.013469645393258359,-2.470924553177034,0
4,3,29,Clyde Drexler,Elena Grinenko,16.0,0.053703285696415526,537032.8569641552,0.07339449541284404,-0.019691209716428515,-0.0014207961774951663,-2.5569433638634105,0
4,3,30,Laila Ali,Maksim Chmerkoskiy,21.0,0.22510776738499141,2251077.673849914,0.0963302752293578,0.1287774921556336,-0.07116998035460145,-2.1037372731745987,0
4,3,31,Apolo Anton Ohno,Julianne Hough,23.0,0.0554517691741398,554517.691741398,0.10550458715596331,-0.05005281798182351,-0.03171866994404188,-2.398379018314428,0
4,3,32,Shandi Finnessey,Brian Fortuna,21.0,0.030767505879901763,307675.0587990176,0.0963302752293578,-0.06556276934945604,-0.019136727388746277,-2.545494126220529,1
4,3,34,Heather Mills,Jonathan Roberts,24.0,0.042562170457681466,425621.70457681466,0.11009174311926606,-0.0675295726615846,-0.008758527683782706,-2.5527132756930158,0
4,3,35,Billy Ray Cyrus,Karina Smirnoff,21.0,0.03889972530301699,388997.2530301699,0.0963302752293578,-0.057430549926340814,-0.006536806885414047,-2.6108321903710205,0
4,3,36,Joey Fatone,Kym Johnson,24.0,0.42664122592322273,4266412.259232228,0.11009174311926606,0.31654948280395667,0.16613709944125404,-2.09920520716821,0
4,3,37,Leeza Gibbons,Tony Dovolani,24.0,0.0406705890263359,406705.890263359,0.11009174311926606,-0.06942115409293016,-0.005545020373706508,-2.5984912609607,0
4,4,27,John Ratzenberger,Edyta Sliwinska,16.0,0.03550959772972729,355095.9772972729,0.08421052631578947,-0.04870092858606218,-0.004743403307522723,-2.7119968209642686,0
4,4,28,Ian Ziering,Cheryl Burke,24.0,0.037614532707968516,376145.3270796852,0.12631578947368421,-0.08870125676571569,-0.011064648860303762,-2.587490560010876,0
4,4,29,Clyde Drexler,Elena Grinenko,15.0,0.03908814186892321,390881.4186892321,0.07894736842105263,-0.039859226552129416,-0.016319911433261183,-2.6304109097279533,0
4,4,30,Laila Ali,Maksim Chmerkoskiy,21.0,0.11491576871782228,1149157.6871782227,0.11052631578947368,0.0043894529283485945,-0.11733786366720397,-1.981225023597654,0
4,4,31,Apolo Anton Ohno,Julianne Hough,26.0,0.04088671623044746,408867.1623044746,0.1368421052631579,-0.09595538903271045,-0.01632532475098989,-2.4971515466394,0
4,4,34,Heather Mills,Jonathan Roberts,23.0,0.03630227272853822,363022.7272853822,0.12105263157894737,-0.08475035885040916,-0.007610999593517832,-2.6735285080850493,0
4,4,35,Billy Ray Cyrus,Karina Smirnoff,21.0,0.03547135605437676,354713.56054376764,0.11052631578947368,-0.07505495973509692,-0.004663209737633199,-2.7380193702971707,0
4,4,36,Joey Fatone,Kym Johnson,28.0,0.6263866299880099,6263866.299880099,0.14736842105263157,0.4790182089353783,0.18620202153599763,-1.8497265335859232,0
4,4,37,Leeza Gibbons,Tony Dovolani,16.0,0.033824983974186366,338249.83974186366,0.08421052631578947,-0.050385542341603105,-0.008136660185565026,-2.7192430239887315,1
4,5,27,John Ratzenberger,Edyta Sliwinska,18.0,0.03481066208765111,348106.6208765111,0.10227272727272728,-0.06746206518507616,-0.0019420971337471074,-2.837187908862854,0
4,5,28,Ian Ziering,Cheryl Burke,24.0,0.03608781358988438,360878.1358988438,0.13636363636363635,-0.10027582277375197,-0.0028435726331718716,-2.726065407022838,0
4,5,29,Clyde Drexler,Elena Grinenko,13.0,0.035275568409309586,352755.6840930959,0.07386363636363637,-0.03858806795432678,-0.005181016806177788,-2.752715954782008,1
4,5,30,Laila Ali,Maksim Chmerkoskiy,28.0,0.0969577032998424,969577.0329984239,0.1590909090909091,-0.062133205791066695,-0.021981170932807007,-2.0176911918622116,0
4,5,31,Apolo Anton Ohno,Julianne Hough,30.0,0.03941875131379854,394187.51313798537,0.17045454545454544,-0.1310357941407469,-0.0028993748561655583,-2.637111248357436,0
4,5,34,Heather Mills,Jonathan Roberts,21.0,0.03530305332014562,353030.5332014562,0.11931818181818182,-0.0840151284980362,-0.0022701317926935166,-2.8019977924819655,0
4,5,35,Billy Ray Cyrus,Karina Smirnoff,17.0,0.03483091821620452,348309.1821620452,0.09659090909090909,-0.061759990874704566,-0.001882260520585606,-2.8582214522186664,0
4,5,36,Joey Fatone,Kym Johnson,25.0,0.687315529763164,6873155.29763164,0.14204545454545456,0.5452700752177094,0.038999624675348676,-1.5733387226170372,0
4,6,27,John Ratzenberger,Edyta Sliwinska,19.0,0.04759241535806036,475924.1535806036,0.11176470588235295,-0.06417229052429259,0.01150888627167309,-2.9413166385498797,0
4,6,28,Ian Ziering,Cheryl Burke,24.0,0.034263937942636505,342639.379426365,0.1411764705882353,-0.10691253264559879,-0.0031434422461090114,-2.845212334482578,0
4,6,30,Laila Ali,Maksim Chmerkoskiy,28.0,0.06444236634609651,644423.6634609652,0.16470588235294117,-0.10026351600684466,-0.03606063754276863,-2.0808490422959216,0
4,6,31,Apolo Anton Ohno,Julianne Hough,28.0,0.036284561991109035,362845.61991109035,0.16470588235294117,-0.12842132036183213,-0.004575553108083316,-2.756391729530556,0
4,6,34,Heather Mills,Jonathan Roberts,23.0,0.024063003593354497,240630.03593354498,0.13529411764705881,-0.11123111405370431,-0.01253092122508926,-2.9103553984779866,1
4,6,35,Billy Ray Cyrus,Karina Smirnoff,21.0,0.035827709475707424,358277.09475707426,0.12352941176470589,-0.08770170228899846,-0.00027681641338340307,-2.9580271282059636,0
4,6,36,Joey Fatone,Kym Johnson,27.0,0.7575260052930357,7575260.052930357,0.1588235294117647,0.598702475881271,0.0450784842637606,-1.3336633392516786,0
4,7,27,John Ratzenberger,Edyta Sliwinska,22.5,0.025496164529105643,254961.64529105643,0.14563106796116504,-0.1201349034320594,-0.023269704101034835,-2.9620696851715325,1
4,7,28,Ian Ziering,Cheryl Burke,27.0,0.03397144078433339,339714.4078433339,0.17475728155339806,-0.14078584076906467,-0.0011373193803029813,-2.9509022375509035,0
4,7,30,Laila Ali,Maksim Chmerkoskiy,29.5,0.04418861604984941,441886.1604984941,0.19093851132686085,-0.14674989527701143,-0.021842661156948058,-2.2130760337670354,0
4,7,31,Apolo Anton Ohno,Julianne Hough,27.0,0.03436332058331525,343633.2058331525,0.17475728155339806,-0.1403939609700828,-0.002815884759557387,-2.8683859671591825,0
4,7,35,Billy Ray Cyrus,Karina Smirnoff,19.0,0.048149886211953534,481498.86211953533,0.12297734627831715,-0.07482746006636362,0.011438797681010061,-3.0322284380174995,0
4,7,36,Joey Fatone,Kym Johnson,29.5,0.8138305718414428,8138305.718414428,0.19093851132686085,0.622892060514582,0.03762677171683326,-1.1224701537549506,0
4,8,28,Ian Ziering,Cheryl Burke,23.5,0.035273357045870146,352733.57045870146,0.18725099601593626,-0.1519776389700661,0.0004131137632791687,-3.0371688068958522,0
4,8,30,Laila Ali,Maksim Chmerkoskiy,26.5,0.0390833029405056,390833.029405056,0.21115537848605578,-0.17207207554555018,-0.006261429877807867,-2.394318442714599,0
4,8,31,Apolo Anton Ohno,Julianne Hough,29.0,0.036814525314088846,368145.25314088847,0.23107569721115537,-0.19426117189706651,0.0015521493925919339,-2.9688618828428597,0
4,8,35,Billy Ray Cyrus,Karina Smirnoff,19.0,0.036895800590786614,368958.0059078661,0.15139442231075698,-0.11449862171997036,-0.012513841997933227,-3.0324700512020195,1
4,8,36,Joey Fatone,Kym Johnson,27.5,0.8519330141087488,8519330.141087487,0.21912350597609562,0.6328095081326531,0.01681000871986993,-0.9391767384730056,0
4,9,28,Ian Ziering,Cheryl Burke,29.0,0.037032204198073224,370322.04198073223,0.24472573839662448,-0.20769353419855124,0.0004075512607197157,-3.0986605171013615,1
4,9,30,Laila Ali,Maksim Chmerkoskiy,30.0,0.04070249873044751,407024.9873044751,0.25316455696202533,-0.21246205823157782,0.00012194372458205344,-2.563866741764841,0
4,9,31,Apolo Anton Ohno,Julianne Hough,29.5,0.03770004296487011,377000.4296487011,0.2489451476793249,-0.2112451047144548,-0.0005248192428448858,-3.0354620666868124,0
4,9,36,Joey Fatone,Kym Johnson,30.0,0.8845652541066091,8845652.541066092,0.25316455696202533,0.6314006971445838,-4.675742456994314e-06,-0.7833908662147598,0
4,10,30,Laila Ali,Maksim Chmerkoskiy,28.333200000000005,0.045844937399853694,458449.37399853696,0.3281854310465651,-0.28234049364671143,0.0035771700789830538,-2.691386552321798,0
4,10,31,Apolo Anton Ohno,Julianne Hough,29.3332,0.05290427656791801,529042.7656791802,0.33976850076853665,-0.28686422420061863,0.01375442843257637,-3.083988462324869,0
4,10,36,Joey Fatone,Kym Johnson,28.6665,0.9012507860322284,9012507.860322284,0.3320460681848982,0.5692047178473303,-0.01733159851155941,-0.6512444915655851,0
5,1,38,Cameron Mathison,Edyta Sliwinska,21.0,0.07012730317408292,701273.0317408291,0.08171206225680934,-0.011584759082726423,-0.013206030159250412,-2.4849066497880004,0
5,1,39,Jane Seymour,Tony Dovolani,24.0,0.10085540839728319,1008554.0839728318,0.0933852140077821,0.007470194389501084,0.017522075063949857,-2.4849066497880004,0
5,1,40,Sabrina Bryan,Mark Ballas,26.0,0.1494294147590724,1494294.147590724,0.10116731517509728,0.04826209958397512,0.06609608142573907,-2.4849066497880004,0
5,1,41,Jennie Garth,Derek Hough,21.0,0.07012731268004756,701273.1268004755,0.08171206225680934,-0.011584749576761783,-0.013206020653285772,-2.4849066497880004,0
5,1,42,Floyd Mayweather Jr. ,Karina Smirnoff,18.0,0.059288747662460735,592887.4766246073,0.07003891050583658,-0.010750162843375842,-0.024044585670872594,-2.4849066497880004,0
5,1,43,Josie Maran,Alec Mazo,16.0,0.05615983251721565,561598.3251721566,0.0622568093385214,-0.00609697682130575,-0.027173500816117677,-2.4849066497880004,1
5,1,44,Albert Reed,Anna Trebunskaya,21.0,0.07012730409696032,701273.0409696031,0.08171206225680934,-0.011584758159849023,-0.013206029236373013,-2.4849066497880004,0
5,1,45,Helio Castroneves,Julianne Hough,25.0,0.12096102226889988,1209610.2226889988,0.09727626459143969,0.023684757677460186,0.03762768893556655,-2.4849066497880004,0
5,1,46,Mel B,Maksim Chmerkoskiy,24.0,0.1008554086079754,1008554.086079754,0.0933852140077821,0.007470194600193297,0.01752207527464207,-2.4849066497880004,0
5,1,47,Wayne Newton,Cheryl Burke,19.0,0.061813639904216025,618136.3990421603,0.07392996108949416,-0.01211632118527814,-0.021519693429117304,-2.4849066497880004,0
5,1,48,Marie Osmond,Jonathan Roberts,21.0,0.07012730556308158,701273.0556308158,0.08171206225680934,-0.011584756693727757,-0.013206027770251746,-2.4849066497880004,0
5,1,49,Mark Cuban,Kym Johnson,21.0,0.07012730036870438,701273.0036870438,0.08171206225680934,-0.011584761888104964,-0.013206032964628953,-2.4849066497880004,0
5,2,38,Cameron Mathison,Edyta Sliwinska,21.0,0.04651247635632232,465124.76356322324,0.08823529411764706,-0.04172281776132474,-0.027787501108201128,-2.519413934198687,0
5,2,39,Jane Seymour,Tony Dovolani,21.0,0.05967994263623759,596799.4263623758,0.08823529411764706,-0.028555351481409474,-0.04717650602102172,-2.446738797407632,0
5,2,40,Sabrina Bryan,Mark Ballas,26.0,0.35696272525901307,3569627.2525901305,0.1092436974789916,0.24771902778002147,0.19864204776803526,-2.3681115477754697,0
5,2,41,Jennie Garth,Derek Hough,21.0,0.046478496163674644,464784.9616367464,0.08823529411764706,-0.04175679795397242,-0.02782149137243186,-2.5194139070880937,0
5,2,42,Floyd Mayweather Jr. ,Karina Smirnoff,21.0,0.04327985441596327,432798.5441596327,0.08823529411764706,-0.044955439701683794,-0.019536658066847706,-2.5529924685753507,0
5,2,44,Albert Reed,Anna Trebunskaya,21.0,0.03373528440835576,337352.8440835576,0.08823529411764706,-0.0545000097092913,-0.04056469403395759,-2.5194139315666813,1
5,2,45,Helio Castroneves,Julianne Hough,27.0,0.19327977262915122,1932797.7262915121,0.1134453781512605,0.07983439447789072,0.0651213974759702,-2.410382702888301,0
5,2,46,Mel B,Maksim Chmerkoskiy,23.0,0.06660531971031641,666053.1971031642,0.09663865546218488,-0.030033335751868465,-0.040251129170171596,-2.4467387969898216,0
5,2,47,Wayne Newton,Cheryl Burke,15.0,0.05894536844196919,589453.6844196919,0.06302521008403361,-0.004079841642064423,-0.0065462709624784995,-2.5446515655198496,0
5,2,48,Marie Osmond,Jonathan Roberts,24.0,0.04818043355383382,481804.33553833823,0.10084033613445378,-0.05265990258061996,-0.026119546441837102,-2.5194139273853677,0
5,2,49,Mark Cuban,Kym Johnson,18.0,0.046340326425162504,463403.26425162505,0.07563025210084033,-0.029289925675677828,-0.02795964806705839,-2.5194139421995043,0
5,3,38,Cameron Mathison,Edyta Sliwinska,23.0,0.03735387263358895,373538.7263358895,0.09623430962343096,-0.058880436989842015,-0.010782497872129794,-2.629138086086763,0
5,3,39,Jane Seymour,Tony Dovolani,27.0,0.04326504874235551,432650.4874235551,0.11297071129707113,-0.06970566255471562,-0.018498504943546754,-2.5211428947813337,0
5,3,40,Sabrina Bryan,Mark Ballas,27.0,0.5772054527129837,5772054.527129837,0.11297071129707113,0.4642347414159126,0.20778005665012045,-2.1005140209589537,0
5,3,41,Jennie Garth,Derek Hough,26.0,0.03820633609175162,382063.3609175162,0.1087866108786611,-0.07058027478690948,-0.009894867867885723,-2.6292842299592634,0
5,3,42,Floyd Mayweather Jr. ,Karina Smirnoff,21.0,0.03671530404346041,367153.0404346041,0.08786610878661087,-0.05115080474315046,-0.008075583709760512,-2.670407576504523,0
5,3,45,Helio Castroneves,Julianne Hough,24.0,0.10718479060435533,1071847.9060435533,0.100418410041841,0.006766380562514329,-0.09284297560752168,-2.2570294704340434,0
5,3,46,Mel B,Maksim Chmerkoskiy,27.0,0.045623227789441695,456232.27789441694,0.11297071129707113,-0.06734748350762944,-0.023307489265184445,-2.4991852034109368,0
5,3,47,Wayne Newton,Cheryl Burke,18.0,0.03880354767553009,388035.4767553009,0.07531380753138076,-0.036510259855850664,-0.022199785563102065,-2.6019500969462013,1
5,3,48,Marie Osmond,Jonathan Roberts,26.0,0.03854954730438471,385495.4730438471,0.1087866108786611,-0.07023706357427639,-0.011313013934160503,-2.6220915985501367,0
5,3,49,Mark Cuban,Kym Johnson,20.0,0.037092872402148064,370928.72402148065,0.08368200836820083,-0.04658913596605277,-0.010865337886828814,-2.6298796969333775,0
5,4,38,Cameron Mathison,Edyta Sliwinska,27.0,0.030998532332167896,309985.32332167897,0.11538461538461539,-0.08438608305244749,-0.00786331796207294,-2.7607742064312726,0
5,4,39,Jane Seymour,Tony Dovolani,26.0,0.03173074505372305,317307.4505372305,0.1111111111111111,-0.07938036605738805,-0.013280915817191798,-2.6449963474898506,0
5,4,40,Sabrina Bryan,Mark Ballas,30.0,0.7371293511045593,7371293.511045594,0.1282051282051282,0.6089242228994312,0.13662208610464943,-1.7903226178256333,0
5,4,41,Jennie Garth,Derek Hough,27.0,0.031115205408080743,311152.05408080743,0.11538461538461539,-0.08426940997653465,-0.008633522335719082,-2.756378166136946,0
5,4,42,Floyd Mayweather Jr. ,Karina Smirnoff,23.0,0.028564446961568884,285644.46961568884,0.09829059829059829,-0.0697261513290294,-0.009633055697405215,-2.7972383825905336,1
5,4,45,Helio Castroneves,Julianne Hough,27.0,0.044534801775329855,445348.01775329857,0.11538461538461539,-0.07084981360928554,-0.06697704405509264,-2.2522637601676117,0
5,4,46,Mel B,Maksim Chmerkoskiy,26.0,0.03204555307681062,320455.53076810617,0.1111111111111111,-0.07906555803430049,-0.015419486644372954,-2.6168158248897555,0
5,4,48,Marie Osmond,Jonathan Roberts,26.0,0.031043413052686503,310434.130526865,0.1111111111111111,-0.0800676980584246,-0.009062381357145117,-2.7488354632638434,0
5,4,49,Mark Cuban,Kym Johnson,22.0,0.03283795123507315,328379.51235073153,0.09401709401709402,-0.061179142782020864,-0.005752362235649761,-2.7627698468199746,0
5,5,38,Cameron Mathison,Edyta Sliwinska,26.0,0.028146222834194524,281462.2283419453,0.1306532663316583,-0.10250704349746378,-0.0037638017013616257,-2.9033824490932933,0
5,5,39,Jane Seymour,Tony Dovolani,26.0,0.0283211127147723,283211.127147723,0.1306532663316583,-0.102332153616886,-0.0043426547935059845,-2.806090916514381,0
5,5,40,Sabrina Bryan,Mark Ballas,28.0,0.80032287131548,8003228.713154799,0.1407035175879397,0.6596193537275403,0.04151869866708857,-1.4932564726354411,0
5,5,41,Jennie Garth,Derek Hough,25.0,0.02824194944807345,282419.49448073446,0.12562814070351758,-0.09738619125544412,-0.003788178861271828,-2.8991142647906267,0
5,5,45,Helio Castroneves,Julianne Hough,23.0,0.029711609048236554,297116.0904823655,0.11557788944723618,-0.08586628039899963,-0.01613271035724026,-2.4241078747529703,0
5,5,46,Mel B,Maksim Chmerkoskiy,29.0,0.02910661015642481,291066.1015642481,0.1457286432160804,-0.11662203305965559,-0.003881222105406,-2.781572030870916,0
5,5,48,Marie Osmond,Jonathan Roberts,21.0,0.028074812241409144,280748.1224140914,0.10552763819095477,-0.07745282594954563,-0.003881412703817238,-2.893542097234599,0
5,5,49,Mark Cuban,Kym Johnson,21.0,0.028074812241409144,280748.1224140914,0.10552763819095477,-0.07745282594954563,-0.005728718144485678,-2.8934499539776866,1
5,6,38,Cameron Mathison,Edyta Sliwinska,25.0,0.14682539682539694,1468253.9682539694,0.1388888888888889,0.007936507936508047,0.11786614853273354,-3.0367743819460227,0
5,6,39,Jane Seymour,Tony Dovolani,22.0,0.1634920634920636,1634920.634920636,0.12222222222222222,0.04126984126984139,0.1343528734890911,-2.957702277242029,0
5,6,40,Sabrina Bryan,Mark Ballas,25.0,0.14682539682539705,1468253.9682539706,0.1388888888888889,0.007936507936508158,-0.6766154208378922,-1.2391531868263634,1
5,6,41,Jennie Garth,Derek Hough,27.0,0.13571428571428568,1357142.8571428568,0.15,-0.014285714285714318,0.10665654567031817,-3.032680779290961,0
5,6,45,Helio Castroneves,Julianne Hough,28.0,0.13015873015873014,1301587.3015873013,0.15555555555555556,-0.025396825396825418,0.09958887825813674,-2.6425297863025787,0
5,6,46,Mel B,Maksim Chmerkoskiy,30.0,0.11904761904761893,1190476.1904761894,0.16666666666666666,-0.04761904761904773,0.0891002419006709,-2.9326156201883955,0
5,6,48,Marie Osmond,Jonathan Roberts,23.0,0.1579365079365077,1579365.0793650772,0.12777777777777777,0.03015873015872994,0.12905073298694192,-3.0294101710137467,0
5,7,38,Cameron Mathison,Edyta Sliwinska,25.5,0.0956674930587302,956674.930587302,0.16346153846153846,-0.06779404540280827,-0.07642553019708394,-2.813121740530258,0
5,7,39,Jane Seymour,Tony Dovolani,25.0,0.09887262126385839,988726.2126385838,0.16025641025641027,-0.06138378899255188,-0.09275528571288595,-2.7283599880248115,1
5,7,41,Jennie Garth,Derek Hough,26.5,0.10788483979158354,1078848.3979158355,0.16987179487179488,-0.061986955080211334,-0.05118492765027689,-2.8255853121213423,0
5,7,45,Helio Castroneves,Julianne Hough,26.0,0.424728277124535,4247282.77124535,0.16666666666666666,0.25806161045786835,0.27217013758965125,-2.521823943466328,0
5,7,46,Mel B,Maksim Chmerkoskiy,27.0,0.1617957562303503,1617957.562303503,0.17307692307692307,-0.011281166846572765,0.022260872509420188,-2.7717388373205702,0
